Geneid;Length;Group;Rep1_ChIP.bam;Rep1_input.bam;Rep2_ChIP.bam;Rep2_input.bam;Rep1_input_norm;Rep1_ChIP_norm;Rep2_input_norm;Rep2_ChIP_norm;Rep1_enriched;Rep2_enriched;Average;SD;z-score;p-value;log10(p-value);rank;p-adj;log2(FC);color
MER132;4401;DNA/TcMar-Pogo;0.1;0.1;0.1;0.1;2.5944038708505754e-07;2.56349127003048e-07;2.553104575163399e-07;2.5675391164584395e-07;0.9880848925768984;1.0056537211344414;0.9968693068556699;0.008784414278771524;0.3563917917550605;0.3607735878012117;0.4427652646225067;12237;0.4641381541843978;-0.004523720364670527;grey
Eulor6C;2377;DNA/Crypton;0.1;0.1;0.1;0.1;2.5944038708505754e-07;2.56349127003048e-07;2.553104575163399e-07;2.5675391164584395e-07;0.9880848925768984;1.0056537211344414;0.9968693068556699;0.008784414278771524;0.3563917917550605;0.3607735878012117;0.4427652646225067;12484;0.45495502985857705;-0.004523720364670527;grey
Alu-VAR_rnd-5_family-1084;632;SINE/Alu;0.1;0.1;0.1;0.1;2.5944038708505754e-07;2.56349127003048e-07;2.553104575163399e-07;2.5675391164584395e-07;0.9880848925768984;1.0056537211344414;0.9968693068556699;0.008784414278771524;0.3563917917550605;0.3607735878012117;0.4427652646225067;12660;0.44863022059672003;-0.004523720364670527;grey
MER121#DNA/hAT?;236;DNA/hAT?;0.1;0.1;0.1;0.1;2.5944038708505754e-07;2.56349127003048e-07;2.553104575163399e-07;2.5675391164584395e-07;0.9880848925768984;1.0056537211344414;0.9968693068556699;0.008784414278771524;0.3563917917550605;0.3607735878012117;0.4427652646225067;14360;0.39551940060964313;-0.004523720364670527;grey
Chompy-6_Croc;107;DNA/PIF-Harbinger;0.1;0.1;0.1;0.1;2.5944038708505754e-07;2.56349127003048e-07;2.553104575163399e-07;2.5675391164584395e-07;0.9880848925768984;1.0056537211344414;0.9968693068556699;0.008784414278771524;0.3563917917550605;0.3607735878012117;0.4427652646225067;14802;0.3837088631775757;-0.004523720364670527;grey
UCON58#DNA?;739;DNA?;0.1;0.1;0.1;0.1;2.5944038708505754e-07;2.56349127003048e-07;2.553104575163399e-07;2.5675391164584395e-07;0.9880848925768984;1.0056537211344414;0.9968693068556699;0.008784414278771524;0.3563917917550605;0.3607735878012117;0.4427652646225067;15002;0.3785934270600237;-0.004523720364670527;grey
SUBTEL_sat;192;Satellite;0.1;0.1;0.1;0.1;2.5944038708505754e-07;2.56349127003048e-07;2.553104575163399e-07;2.5675391164584395e-07;0.9880848925768984;1.0056537211344414;0.9968693068556699;0.008784414278771524;0.3563917917550605;0.3607735878012117;0.4427652646225067;15256;0.37229015421830597;-0.004523720364670527;grey
L1P;14612;LINE/L1;8.0;8.0;3.0;3.0;2.07552309668046e-05;2.050793016024384e-05;7.659313725490196e-06;7.702617349375318e-06;0.9880848925768985;1.0056537211344416;0.99686930685567;0.00878441427877158;0.35639179175504565;0.36077358780121727;0.4427652646225;15423;0.3682590023182626;-0.004523720364670366;grey
X21_LINE;7460;LINE/CR1;0.1;0.1;2.0;2.0;2.5944038708505754e-07;2.56349127003048e-07;5.106209150326797e-06;5.1350782329168784e-06;0.9880848925768984;1.0056537211344416;0.99686930685567;0.008784414278771635;0.3563917917550434;0.36077358780121815;0.442765264622499;15454;0.3675202920120731;-0.004523720364670366;grey
MER133B;2782;DNA/PIF-Harbinger;0.1;0.1;1.0;1.0;2.5944038708505754e-07;2.56349127003048e-07;2.5531045751633985e-06;2.5675391164584392e-06;0.9880848925768984;1.0056537211344416;0.99686930685567;0.008784414278771635;0.3563917917550434;0.36077358780121815;0.442765264622499;15455;0.36749651198670835;-0.004523720364670366;grey
HUERS-P3b-int;250624;LTR/ERV1;32.0;42.0;50.0;45.0;0.00010896496257572416;8.203172064097536e-05;0.00011488970588235294;0.00012837695582292196;0.752826584820494;1.1173930234827127;0.9351098041516034;0.18228321933110936;0.3559855706219806;0.3609256856333928;0.44258220984433216;15459;0.3675563146986547;-0.09679231319848762;grey
MER89;560279;LTR/ERV1;108.0;139.0;127.0;115.0;0.00036062213804822997;0.0002768570571632918;0.00029360702614379084;0.0003260774677902218;0.7677206359590288;1.110591500731079;0.9391560683450539;0.17143543238602504;0.3549087304072731;0.361328983894766;0.4420972002346505;15460;0.3679432207927103;-0.09056317096143048;grey
LTR6B;118495;LTR/ERV1;30.0;14.0;13.0;28.0;3.6321654191908056e-05;7.69047381009144e-05;7.148692810457517e-05;3.337800851395971e-05;2.117324769807639;0.46691065624099065;1.2921177130243149;0.8252070567833242;0.3539932319083605;0.3616719777086621;0.4416851390071063;15461;0.368268672470569;0.3697375067660769;grey
X15_LINE;15254;LINE/L2;6.0;2.0;0.1;2.0;5.18880774170115e-06;1.538094762018288e-05;5.106209150326797e-06;2.5675391164584395e-07;2.964254677730695;0.050282686056722085;1.5072686818937087;1.4569859958369866;0.34816304572804135;0.3638588694293038;0.439067034244642;15463;0.3704475316190603;0.5919366110199837;grey
MER65A;754687;LTR/ERV1;123.0;104.0;111.0;171.0;0.00026981800256845983;0.000315309426213749;0.0004365808823529412;0.00028499684192688675;1.1686004017976779;0.6527927663504269;0.9106965840740524;0.2579038177236255;0.34626635896350627;0.36457127412660517;0.43821755394704487;15467;0.3710768454499997;-0.13495762215943155;grey
EUTREP7;57669;LTR/ERV1;16.0;24.0;22.0;13.0;6.22656929004138e-05;4.101586032048768e-05;3.319035947712418e-05;5.648586056208566e-05;0.6587232617179323;1.7018755280736704;1.1802993948958014;0.521576133177869;0.3456818351661718;0.36479091853438894;0.43795598196504515;15469;0.3712524035481858;0.23915286021796092;grey
MamGypsy2-LTR;246701;LTR/Gypsy;67.0;48.0;55.0;68.0;0.0001245313858008276;0.00017175391509204215;0.00017361111111111112;0.00014121465140521416;1.3792018292219206;0.8133963920940336;1.0962991106579771;0.2829027185639435;0.340396554500451;0.36677895652745063;0.43559558937653753;15471;0.37322740046614017;0.13264147219405034;grey
UCON37;25289;DNA/hAT-Ac;8.0;6.0;5.0;14.0;1.556642322510345e-05;2.050793016024384e-05;3.5743464052287583e-05;1.2837695582292197e-05;1.3174465234358645;0.35916204326230056;0.8383042833490826;0.47914224008678197;0.3374691336368741;0.36788163831166343;0.43429188811050956;15473;0.37430108136369916;-0.2544540939241971;grey
Charlie7b_Mars;13727;DNA/hAT-Charlie;2.0;4.0;4.0;2.0;1.03776154834023e-05;5.12698254006096e-06;5.106209150326797e-06;1.0270156465833757e-05;0.49404244628844923;2.0113074422688832;1.2526749442786662;0.758632497990217;0.3330663331033897;0.36954210607315685;0.43233607041286903;15477;0.37589334986817263;0.32501209932339487;grey
LTR2C;271419;LTR/ERV1;55.0;34.0;34.0;49.0;8.820973160891956e-05;0.0001409920198516764;0.00012510212418300653;8.729632995958693e-05;1.5983726203449826;0.6978005411953268;1.1480865807701548;0.45028603957482793;0.32887224509554436;0.3711261268269864;0.43047847077279533;15481;0.37740705475339104;0.19923144422414804;grey
MER46C;590692;DNA/TcMar-Tigger;124.0;110.0;94.0;122.0;0.0002853844257935633;0.0003178729174837795;0.0003114787581699346;0.00024134867694709328;1.1138411516321398;0.7748479490707992;0.9443445503514696;0.1694966012806703;0.3283573194271328;0.3713207548527069;0.43025077534672235;15482;0.37758058672304384;-0.0826147624287293;grey
MER4B-int;460736;LTR/ERV1;78.0;81.0;85.0;78.0;0.0002101467135388966;0.00019995231906237744;0.0001991421568627451;0.00021824082489896733;0.9514891558147911;1.0959046961080452;1.0236969259614181;0.07220777014662705;0.32817695260909635;0.3713889364343509;0.43017103790662703;15483;0.3776255264668337;0.033788656616347786;grey
LTR47B4;48084;LTR/ERVL;6.0;8.0;9.0;8.0;2.07552309668046e-05;1.538094762018288e-05;2.0424836601307188e-05;2.3107852048125954e-05;0.7410636694326738;1.1313604362762468;0.9362120528544603;0.19514838342178653;0.32686894980662373;0.37188350333725306;0.4295930864124826;15484;0.3781039778505796;-0.09509275636876316;grey
Eulor1;13466;DNA;4.0;2.0;2.0;4.0;5.18880774170115e-06;1.025396508012192e-05;1.0212418300653594e-05;5.1350782329168784e-06;1.976169785153797;0.5028268605672208;1.2394983228605088;0.736671462293288;0.3251087290865603;0.37254939133109977;0.42881614181346484;15490;0.37863428455296994;0.3097563193451968;grey
L1MDa;4488358;LINE/L1;608.0;701.0;638.0;598.0;0.0018186771134662532;0.0015586026921785318;0.0015267565359477124;0.0016380899563004842;0.8569980238042143;1.0729215285681835;0.9649597761861989;0.10796175238198458;0.3245614584859983;0.37275650047427666;0.42857477417814194;15492;0.37879586799422527;-0.05145928919697426;grey
LTR21A;77123;LTR/ERV1;16.0;25.0;13.0;11.0;6.486009677126438e-05;4.101586032048768e-05;2.8084150326797384e-05;3.337800851395971e-05;0.6323743312492149;1.1884998522497945;0.9104370917495047;0.2780627605002898;0.3220960192200996;0.3736899769616837;0.42748855055445434;15494;0.3796954503232082;-0.13536875979010335;grey
MER34C2;188785;LTR/ERV1;41.0;34.0;25.0;40.0;8.820973160891956e-05;0.00010510314207124968;0.00010212418300653595;6.418847791146098e-05;1.1915141351662597;0.6285335757090259;0.9100238554376427;0.2814902797286169;0.3196421014931767;0.37461982750151535;0.4264092404508575;15495;0.38061567888714787;-0.13602373015790972;grey
LSAU;321053;Satellite;36.0;35.0;26.0;27.0;9.080413547977014e-05;9.228568572109728e-05;6.893382352941176e-05;6.675601702791942e-05;1.016315889507667;0.9684072870183511;0.992361588263009;0.023954301244657916;0.31887432903910873;0.3749109056976202;0.42607192630181356;15496;0.3808868345636058;-0.011062201550375829;grey
MamRep1527;321665;LTR;65.0;73.0;76.0;62.0;0.000189391482572092;0.0001666269325519812;0.00015829248366013073;0.00019513297285084138;0.8798016166780602;1.2327368194551218;1.056269218066591;0.1764676013885308;0.3188642993038836;0.3749147086467418;0.42606752101133827;15497;0.38086611977967716;0.07897759044300087;grey
MER90;323421;LTR/ERV1;75.0;90.0;88.0;66.0;0.00023349634837655178;0.000192261845252286;0.0001685049019607843;0.00022594344224834264;0.8234040771474153;1.3408716281792552;1.0821378526633352;0.25873377551592;0.31746088232798664;0.3754469584397897;0.42545140961593636;15498;0.38138220846029225;0.11388429462285139;grey
MLT1A1;2286323;LTR/ERVL-MaLR;419.0;465.0;547.0;454.0;0.0012063977999455175;0.001074102842142771;0.001159109477124183;0.0014044438967027663;0.8903388601929471;1.211657677225858;1.0509982687094026;0.1606594085164555;0.3174309502339486;0.37545831285638775;0.42543827570767223;15499;0.3813691347376032;0.07176029277638402;grey
L1M2c;446587;LINE/L1;60.0;93.0;98.0;58.0;0.00024127955998910351;0.0001538094762018288;0.0001480800653594771;0.00025161883341292705;0.6374741242431602;1.6992080115719874;1.1683410679075739;0.5308669436644136;0.31710595266219915;0.3755816041182152;0.42529568750710034;15500;0.38146975442793946;0.22446149438061758;grey
LTR16;1178040;LTR/ERVL;224.0;213.0;217.0;236.0;0.0005526080244911726;0.0005742220444868275;0.0006025326797385621;0.0005571559882714813;1.0391127508789917;0.9246900740939568;0.9819014124864742;0.05721133839251746;0.31634616532398496;0.3758698870277998;0.4249624665754051;15501;0.3817379286161313;-0.026349916433936187;grey
X34_DNA;11744;DNA;0.1;4.0;3.0;2.0;1.03776154834023e-05;2.56349127003048e-07;5.106209150326797e-06;7.702617349375318e-06;0.02470212231442246;1.5084805817016624;0.7665913520080424;0.7418892296936199;0.31461387852786193;0.37652742018644436;0.4242033913037965;15503;0.3823563939879503;-0.3834703718408757;grey
LTR90A;70258;LTR;17.0;13.0;12.0;27.0;3.372725032105748e-05;4.357935159051816e-05;6.893382352941176e-05;3.0810469397501274e-05;1.2921110133697902;0.44695720939308514;0.8695341113814377;0.4225769019883525;0.3087388070779088;0.3787601105930334;0.4216357653116677;15505;0.3845740355411883;-0.2016854700518332;grey
UCON105#DNA/hAT;86834;DNA/hAT;8.0;26.0;34.0;25.0;6.745450064211496e-05;2.050793016024384e-05;6.382761437908497e-05;8.729632995958693e-05;0.3040261207928918;1.3676890607428402;0.835857590767866;0.5318314699749742;0.30863613475121704;0.37879916517135437;0.4215909868014824;15506;0.38458888541807246;-0.25867093080371306;grey
Zaphod2;186742;DNA/hAT-Tip100;40.0;20.0;25.0;52.0;5.1888077417011504e-05;0.00010253965080121919;0.00013276143790849672;6.418847791146098e-05;1.9761697851537967;0.48348736593001995;1.2298285755419083;0.7463412096118883;0.30794035299407296;0.3790638597616016;0.4212876195680209;15507;0.3848328073919452;0.2984572338969263;grey
LTR77;58519;LTR/ERV1;14.0;13.0;7.0;8.0;3.372725032105748e-05;3.588887778042672e-05;2.0424836601307188e-05;1.7972773815209074e-05;1.0640914227751213;0.8799470059926363;0.9720192143838788;0.09207220839124247;0.3039004505813785;0.38060186725108536;0.4195290853741338;15512;0.3862696748410158;-0.04094326230903087;grey
LTR14;83812;LTR/ERVK;20.0;11.0;12.0;21.0;2.853844257935633e-05;5.1269825400609596e-05;5.361519607843137e-05;3.0810469397501274e-05;1.7965179865034513;0.5746592692196809;1.1855886278615662;0.6109293586418851;0.30378083036332615;0.38064743607393925;0.4194770911371618;15513;0.3862910195392268;0.2456035145256084;grey
MamGypLTR4;145937;LTR/Gypsy;25.0;31.0;37.0;27.0;8.042651999636783e-05;6.4087281750762e-05;6.893382352941176e-05;9.499894730896226e-05;0.7968426553039504;1.378118062295346;1.0874803587996482;0.2906377034956978;0.30099452943462707;0.38170933304341215;0.41826722113630843;15515;0.3873187257558774;0.1209893443928726;grey
LTR1B0;59556;LTR/ERV1;8.0;4.0;8.0;17.0;1.03776154834023e-05;2.050793016024384e-05;4.340277777777778e-05;2.0540312931667514e-05;1.976169785153797;0.4732488099456195;1.2247092975497083;0.7514604876040887;0.2990300904125483;0.3824585432741453;0.41741563345948585;15516;0.3880539344396023;0.2924393453468643;grey
LTR53-int;111026;LTR/ERVL;15.0;12.0;13.0;15.0;3.11328464502069e-05;3.84523690504572e-05;3.829656862745098e-05;3.337800851395971e-05;1.235106115721123;0.871566558316516;1.0533363370188193;0.18176977870230349;0.2934279691574683;0.38459752476398323;0.41499351516982896;15519;0.3901487745575996;0.07496617166474405;grey
UCON9B;17600;DNA/PIF-Harbinger;3.0;2.0;1.0;8.0;5.18880774170115e-06;7.69047381009144e-06;2.0424836601307188e-05;2.5675391164584392e-06;1.4821273388653475;0.1257067151418052;0.8039170270035764;0.6782103118617712;0.289118241888938;0.3862454472099556;0.41313662669525586;15520;0.39179523681870687;-0.3148814876469293;grey
L1MB3;8208440;LINE/L1;1257.0;1201.0;1210.0;1297.0;0.0031158790488915408;0.0032223085264283134;0.003311376633986928;0.0031067223309147116;1.034157127368161;0.9381966095394558;0.9861768684538084;0.047980258914352536;0.28810039501593154;0.3866349451296093;0.4126988958038647;15521;0.39216506289384956;-0.02008168118679731;grey
HERVFH21-int;120771;LTR/ERV1;8.0;16.0;19.0;10.0;4.15104619336092e-05;2.050793016024384e-05;2.5531045751633988e-05;4.8783243212710344e-05;0.49404244628844923;1.9107420701554387;1.202392258221944;0.7083498119334948;0.2857235998545674;0.38754491391033075;0.411677958362644;15522;0.3930627225673455;0.26590762539422247;grey
MLT1D;6235260;LTR/ERVL-MaLR;1201.0;1161.0;1099.0;1151.0;0.003012102894057518;0.0030787530153066063;0.002938623366013072;0.002821725488987825;1.0221274384021144;0.9602201907269776;0.991173814564546;0.03095362383756839;0.28514223348355283;0.3877675874216737;0.41142849539194476;15523;0.39326323061131285;-0.01279002090449396;grey
SSU-rRNA_Hsa;453744;rRNA;3.0;20.0;22.0;15.0;5.1888077417011504e-05;7.69047381009144e-06;3.829656862745098e-05;5.648586056208566e-05;0.14821273388653475;1.4749587909971809;0.8115857624418578;0.663373028555323;0.2840245675475622;0.38819577671292305;0.4109491937293409;15524;0.39367212785310146;-0.3011845386083333;grey
LTR7;3896528;LTR/ERV1;614.0;613.0;478.0;472.0;0.0015903695728314027;0.0015739836397987146;0.0012050653594771242;0.001227283697667134;0.9896967765778394;1.0184374548776758;1.0040671157277576;0.014370339149918199;0.2830215546987138;0.3885801569884634;0.4105193806030517;15525;0.3940365482427941;0.005855707825902432;grey
HERVI-int;41926;LTR/ERV1;4.0;16.0;14.0;6.0;4.15104619336092e-05;1.025396508012192e-05;1.5318627450980392e-05;3.594554763041815e-05;0.24702122314422462;2.346525349313697;1.2967732862289607;1.0497520630847361;0.282707980927307;0.38870034891734917;0.41038506952357956;15526;0.3941330408995123;0.37492627648786164;grey
MER53#DNA/hAT-Blackjack;726946;DNA/hAT-Blackjack;182.0;200.0;177.0;151.0;0.000518880774170115;0.00046655541114554736;0.0003855187908496732;0.00045445442361314377;0.8991572522449776;1.1788126400052725;1.038984946125125;0.13982769388014749;0.27880704489441677;0.3901964538585657;0.4087166818319546;15528;0.39559909667023446;0.05517475115457432;grey
LTR37-int;373851;LTR/ERV1;55.0;80.0;67.0;43.0;0.00020755230966804601;0.0001409920198516764;0.00010978349673202615;0.00017202512080271543;0.6793083636466176;1.5669488213025018;1.1231285924745598;0.4438202288279421;0.27742897794389093;0.3907253666778072;0.408128392587404;15535;0.3959568360224473;0.16752311839248404;grey
MER44D;222782;DNA/TcMar-Tigger;47.0;50.0;38.0;34.0;0.00012972019354252876;0.00012048408969143255;8.680555555555556e-05;9.756648642542069e-05;0.9287997990222844;1.1239659236208464;1.0263828613215653;0.09758306229928099;0.27036312142624475;0.3934404543978838;0.40512098702346616;15537;0.39865695266691664;0.03756898542641583;grey
Charlie15a;387602;DNA/hAT-Charlie;119.0;100.0;101.0;113.0;0.0002594403870850575;0.0003050554611336271;0.00028850081699346406;0.00025932145076230234;1.1758210221665089;0.8988586357042352;1.0373398289353721;0.13848119323113683;0.26963826685872644;0.3937192788269639;0.40481331905997;15538;0.3989137988526768;0.05288859348165252;grey
Tigger1a_Art;48647;DNA/TcMar-Tigger;1.0;14.0;13.0;5.0;3.6321654191908056e-05;2.56349127003048e-06;1.2765522875816994e-05;3.337800851395971e-05;0.07057749232692132;2.6146996749495477;1.3426385836382344;1.272061091311313;0.26935701907604376;0.39382747900844106;0.40469398457834177;15540;0.3989720722026955;0.4250710071000331;grey
LTR53;247127;LTR/ERVL;56.0;49.0;27.0;35.0;0.00012712578967167819;0.00014355551112170688;8.935866013071895e-05;6.932355614437786e-05;1.129239877230741;0.7757900134465693;0.9525149453386552;0.17672493189208588;0.26869471190596206;0.39408231073797406;0.4044130589717577;15541;0.3992045439770881;-0.07018636564433534;grey
Charlie30a;77931;DNA/hAT-Charlie;26.0;15.0;24.0;41.0;3.891605806275863e-05;6.665077302079247e-05;0.00010467728758169934;6.162093879500255e-05;1.7126804804666236;0.5886753489567463;1.150677914711685;0.5620025657549386;0.2681089445014886;0.39430773054504;0.40416470834361196;15543;0.39938149662037986;0.20248406641980302;grey
MamTip1b;64479;DNA/hAT-Tip100;31.0;19.0;9.0;14.0;4.9293673546160934e-05;7.946822937094488e-05;3.5743464052287583e-05;2.3107852048125954e-05;1.612138508941255;0.6464916778721409;1.129315093406698;0.48282341553455704;0.26783103148286014;0.3944146916954955;0.40404691623729994;15544;0.39946413351532334;0.17544807271146132;grey
MLT1A0;5874306;LTR/ERVL-MaLR;1355.0;1146.0;1202.0;1339.0;0.002973186835994759;0.0034735306708913003;0.003418607026143791;0.003086182017983044;1.1682853660049715;0.902760099181179;1.0355227325930754;0.1327626334118962;0.2675657425600022;0.3945168016030147;0.40393449641376;15545;0.39954184674405024;0.050359225059448495;grey
MER4-int;949166;LTR/ERV1;124.0;137.0;171.0;146.0;0.0003554333303065288;0.0003178729174837795;0.0003727532679738562;0.0004390491889143931;0.8943250122593824;1.17785470078075;1.0360898565200662;0.1417648442606838;0.25457550289197606;0.39952549088557865;0.39845550621789594;15551;0.4044582215299122;0.051149128443680164;grey
L1MCa;4362634;LINE/L1;547.0;586.0;643.0;618.0;0.0015203206683184372;0.0014022297247066726;0.0015778186274509804;0.0016509276518827764;0.9223249765180263;1.046335505969977;0.9843302412440016;0.062005264725975395;0.2527165850391732;0.40024361539976117;0.39767558712576023;15553;0.40513310854744683;-0.022785676198782544;grey
X17_LINE;109285;LINE/CR1;27.0;43.0;39.0;24.0;0.00011155936644657474;6.921426429082296e-05;6.127450980392157e-05;0.00010013402554187913;0.6204253976645641;1.6341872968434674;1.1273063472540157;0.5068809495894517;0.25115630673657685;0.40084663208628013;0.39702176099384434;15554;0.4057174057434942;0.17287962341278656;grey
X11_DNA;48113;DNA/TcMar-Tigger;10.0;15.0;12.0;10.0;3.891605806275863e-05;2.5634912700304798e-05;2.5531045751633988e-05;3.0810469397501274e-05;0.6587232617179322;1.2067844653613298;0.932753863539631;0.2740306018216988;0.2453964484744792;0.4030747393334171;0.3946144181998671;15556;0.4079201350813825;-0.10043166407696393;grey
U1;26280;snRNA;2.0;3.0;6.0;5.0;7.783211612551726e-06;5.12698254006096e-06;1.2765522875816994e-05;1.5405234698750637e-05;0.6587232617179323;1.2067844653613298;0.9327538635396311;0.27403060182169875;0.24539644847447883;0.4030747393334173;0.39461441819986687;15557;0.4078939140789348;-0.10043166407696376;grey
MER83C;71098;LTR/ERV1;12.0;19.0;11.0;9.0;4.9293673546160934e-05;3.076189524036576e-05;2.2977941176470588e-05;2.824293028104283e-05;0.6240536163643569;1.229132325830984;0.9265929710976705;0.3025393547333136;0.24263629757205415;0.40414357995108574;0.393464315823646;15558;0.40894924663645343;-0.10999235639810707;grey
LSU-rRNA_Hsa;1156695;rRNA;36.0;32.0;26.0;32.0;8.30209238672184e-05;9.228568572109728e-05;8.169934640522875e-05;6.675601702791942e-05;1.1115955041490106;0.8170936484217338;0.9643445762853722;0.14725092786363841;0.24214057073817893;0.40433562124425804;0.3932579964146431;15559;0.40911727522645125;-0.05237935748482385;grey
MER1A;1388535;DNA/hAT-Charlie;226.0;211.0;233.0;243.0;0.0005474192167494714;0.0005793490270268885;0.0006204044117647058;0.0005982366141348164;1.0583278944188579;0.9642687943387855;1.0112983443788217;0.04702955004003617;0.24023926168129298;0.40507238916275323;0.39246735850223086;15562;0.40978374390111966;0.016208671286621384;grey
UCON33;28250;DNA/TcMar-Tigger;13.0;8.0;5.0;8.0;2.07552309668046e-05;3.3325386510396236e-05;2.0424836601307188e-05;1.2837695582292197e-05;1.6056379504374598;0.628533575709026;1.117085763073243;0.4885521873642169;0.23965866104280725;0.40529744237043175;0.39222613686505003;15563;0.4099850694106347;0.1597399514530266;grey
L1PB2;2755572;LINE/L1;344.0;381.0;422.0;361.0;0.0009884678747940692;0.000881840996890485;0.0009216707516339869;0.0010835015071454614;0.8921291418542073;1.1755841283067434;1.0338566350804754;0.14172749322626804;0.23888544353510358;0.40559720660354515;0.39190504470244153;15564;0.4102619393189162;0.04803614097348432;grey
MER70-int;86289;LTR/ERVL;14.0;7.0;11.0;28.0;1.8160827095954028e-05;3.588887778042672e-05;7.148692810457517e-05;2.824293028104283e-05;1.9761697851537967;0.39507824758853055;1.1856240163711635;0.7905457687826332;0.23480489517641367;0.4071800840760609;0.39021347229063397;15566;0.4118101030200068;0.2456465767346672;grey
Penelope1_Vert;71247;LINE/Penelope;24.0;20.0;23.0;33.0;5.1888077417011504e-05;6.152379048073152e-05;8.425245098039216e-05;5.9053399678544104e-05;1.185701871092278;0.7009101692755199;0.943306020183899;0.24239585090837906;0.23389005877633712;0.4075351655671211;0.38983491072074766;15567;0.41214274500694975;-0.0842022198714629;grey
AluYi6_4d;51758;SINE/Alu;7.0;6.0;9.0;10.0;1.556642322510345e-05;1.794443889021336e-05;2.5531045751633988e-05;2.3107852048125954e-05;1.1527657080063816;0.9050883490209973;1.0289270285136896;0.12383867949269212;0.23358637731110965;0.4076530522709496;0.38970930158116723;15568;0.4122354831642831;0.04114066995354326;grey
X30_DNA;111979;DNA;19.0;51.0;32.0;23.0;0.00013231459741337934;4.870633413057912e-05;5.872140522875817e-05;8.216125172667005e-05;0.3681100580188445;1.3991703946218317;0.8836402263203381;0.5155301683014936;0.2257089513559022;0.4107138977795204;0.3864606011959301;15571;0.415250715608695;-0.17846899829480284;grey
X12_DNA;197218;DNA/TcMar-Tigger;55.0;39.0;31.0;82.0;0.00010118175096317243;0.0001409920198516764;0.00020935457516339868;7.959371261021161e-05;1.3934530536340874;0.3801861628678986;0.886819608250993;0.5066334453830944;0.22339699990280906;0.4116132695327944;0.3855106329572784;15572;0.41613329708802865;-0.17328742525304516;grey
MER47B;193695;DNA/TcMar-Tigger;55.0;37.0;44.0;63.0;9.599294322147129e-05;0.0001409920198516764;0.00016084558823529412;0.00011297172112417132;1.4687748403170109;0.7023613290462766;1.0855680846816438;0.38320675563536716;0.2232948230251567;0.4116530280932149;0.38546868559841707;15573;0.41614676820596436;0.11845021176812066;grey
HUERS-P1-int;242169;LTR/ERV1;35.0;29.0;34.0;49.0;7.523771225466669e-05;8.97221944510668e-05;0.00012510212418300653;8.729632995958693e-05;1.1925162496617738;0.6978005411953268;0.9451583954285503;0.24735785423322354;0.22170957433897295;0.41226998817643257;0.3848182791781941;15574;0.41674370257233706;-0.08137196962759995;grey
MER61-int;360452;LTR/ERV1;54.0;44.0;55.0;64.0;0.00011415377031742531;0.0001384285285816459;0.0001633986928104575;0.00014121465140521416;1.2126496408898297;0.8642336665999107;1.0384416537448702;0.1742079871449595;0.22066527703395517;0.4126765349505146;0.3843902246802037;15575;0.41712787734998086;0.05442015867880204;grey
LTR22E;118702;LTR/ERVK;23.0;28.0;29.0;26.0;7.264330838381611e-05;5.896029921070104e-05;6.638071895424836e-05;7.445863437729474e-05;0.8116411617595951;1.1216906889576463;0.9666659253586207;0.15502476359902562;0.21502419269993836;0.4148742283254253;0.3820835423792331;15578;0.41926851820048594;-0.04891070684148268;grey
MER131#DNA;102321;DNA;27.0;18.0;26.0;38.0;4.669926967531036e-05;6.921426429082296e-05;9.701797385620914e-05;6.675601702791942e-05;1.4821273388653473;0.6880788618288284;1.085103100347088;0.39702423851825946;0.21435240494309;0.41513612717755455;0.38180947054550896;15579;0.4195062616442802;0.11783212588902266;grey
SAT_rnd-1_family-0;226640;Satellite;35.0;56.0;49.0;31.0;0.00014528661676763222;8.97221944510668e-05;7.914624183006536e-05;0.00012580941670646353;0.6175530578605615;1.5895816882447622;1.1035673730526618;0.48601431519210037;0.21309531389363737;0.41562630983886006;0.38129696867939405;15580;0.41997464671329743;0.14217470918426944;grey
LTR26C;110810;LTR/ERV1;34.0;21.0;17.0;28.0;5.448248128786208e-05;8.715870318103632e-05;7.148692810457517e-05;4.3648164979793464e-05;1.5997564927435497;0.6105754735459108;1.1051659831447302;0.49459050959881945;0.2126324324945787;0.41580683619919534;0.3811083747948771;15581;0.4201300957758765;0.1442630619937047;grey
MER45C;367086;DNA/hAT-Tip100;76.0;61.0;41.0;64.0;0.00015825863612188508;0.00019482533652231648;0.0001633986928104575;0.000105269103774796;1.231056587472857;0.6442469151017516;0.9376517512873043;0.2934048361855527;0.21249904917472445;0.41585885974687575;0.3810540415698174;15582;0.4201556943264706;-0.09287589707137255;grey
LTR91A;519722;LTR;118.0;114.0;119.0;124.0;0.0002957620412769656;0.0003024919698635966;0.00031658496732026145;0.0003055371548585543;1.0227545379304737;0.9651031678628914;0.9939288528966825;0.028825685033791126;0.21061588289057195;0.4165935087789492;0.3802875013672605;15583;0.42087092400096243;-0.008785509947629942;grey
LTR78B;769800;LTR/ERV1;169.0;200.0;162.0;147.0;0.000518880774170115;0.0004332300246351511;0.00037530637254901963;0.00041594133686626716;0.8349317342274791;1.108271447780813;0.9716015910041461;0.136669856776667;0.20778838630276675;0.4176971005467399;0.37913853938874964;15585;0.42193169418718807;-0.04156324248880842;grey
